playerID,season,games,timeOnIce,points,goals,assists,shots 
8475906,20142015,65,1419:42,40,11,29,98
8475906,20152016,76,1724:18,58,10,48,171
8475906,20162017,80,1868:28,49,13,36,124
8475906,20172018,82,1974:07,67,8,59,204
8475906,20182019,64,1569:57,45,10,35,153
8476166,20132014,4,48:50,2,2,0,6
8476166,20142015,7,118:55,4,0,4,12
8476166,20152016,1,18:48,1,0,1,0
8476166,20162017,27,360:49,7,0,7,24
8476166,20172018,7,102:47,1,0,1,8
8476166,20182019,54,748:18,11,4,7,86
8476467,20122013,16,237:20,2,0,2,11
8476467,20132014,7,124:32,0,0,0,5
8476467,20142015,36,482:22,8,1,7,36
8476467,20152016,19,241:36,2,0,2,13
8476467,20162017,41,664:38,7,5,2,33
8476467,20172018,21,315:01,3,1,2,17
8476467,20172018,47,817:54,14,4,10,64
8476467,20182019,36,571:19,11,4,7,35
8476467,20182019,21,268:23,1,0,1,20
8476889,20152016,45,555:55,12,5,7,67
8476889,20162017,80,1293:48,33,12,21,132
8476889,20172018,79,1206:26,33,17,16,118
8476889,20182019,81,1330:49,30,15,15,114
8476902,20152016,4,56:11,0,0,0,2
8476902,20162017,73,1596:35,18,6,12,99
8476902,20172018,80,1766:17,27,7,20,137
8476902,20182019,82,1994:47,32,11,21,132
8477406,20152016,73,1034:37,29,15,14,108
8477406,20172018,81,1371:01,34,19,15,136
8477406,20182019,81,1232:32,25,6,19,105
8477945,20162017,16,269:54,5,1,4,34
8477945,20172018,42,546:23,4,1,3,42
8477945,20182019,29,397:41,4,0,4,38
8478449,20182019,58,815:16,22,9,13,99
8480036,20182019,82,1895:17,33,12,21,182
8476924,20162017,2,16:40,0,0,0,1
8476924,20172018,68,699:32,25,11,14,99
8476924,20182019,30,275:34,6,1,5,28
8469454,20012002,65,1205:04,51,29,22,184
8469454,20022003,81,1575:00,67,38,29,257
8469454,20032004,81,1918:57,87,41,46,341
8469454,20052006,78,1745:38,98,52,46,323
8469454,20062007,82,1765:20,76,42,34,336
8469454,20072008,79,1698:43,87,52,35,283
8469454,20082009,79,1722:40,91,43,48,275
8469454,20092010,49,1089:34,58,31,27,179
8469454,20092010,27,585:08,27,10,17,111
8469454,20102011,81,1827:35,60,31,29,245
8469454,20112012,77,1881:41,83,37,46,310
8469454,20122013,37,915:17,31,11,20,123
8469454,20182019,64,1038:53,34,16,18,141
8470604,20052006,81,977:56,42,23,19,189
8470604,20062007,62,1177:33,37,14,23,215
8470604,20072008,82,1545:02,53,29,24,260
8470604,20082009,82,1718:17,84,46,38,342
8470604,20092010,74,1428:26,61,33,28,319
8470604,20102011,80,1459:44,66,36,30,335
8470604,20112012,39,765:25,25,15,10,130
8470604,20112012,16,289:40,9,6,3,54
8470604,20122013,48,843:45,33,26,7,133
8470604,20132014,72,1364:31,50,27,23,256
8470604,20142015,82,1473:36,62,28,34,218
8470604,20152016,77,1415:54,62,24,38,242
8470604,20162017,82,1478:37,66,32,34,250
8470604,20172018,27,481:45,22,13,9,85
8470604,20182019,76,1380:00,33,13,20,174
8470606,20032004,31,325:04,5,1,4,40
8470606,20052006,79,1104:11,28,14,14,159
8470606,20062007,81,1515:47,46,17,29,195
8470606,20072008,78,1582:59,60,33,27,219
8470606,20082009,80,1552:08,53,24,29,292
8470606,20092010,82,1579:09,56,24,32,248
8470606,20102011,82,1588:07,57,28,29,228
8470606,20112012,82,1653:51,54,22,32,214
8470606,20122013,46,897:04,29,18,11,142
8470606,20132014,79,1251:03,27,15,12,195
8470606,20142015,82,1354:23,27,11,16,189
8470606,20152016,82,1326:13,28,11,17,218
8470606,20162017,80,1280:01,36,14,22,175
8470606,20172018,81,1606:45,61,28,33,222
8470606,20182019,72,1469:14,51,22,29,180
8471685,20062007,72,1478:41,61,20,41,193
8471685,20072008,82,1696:24,77,32,45,201
8471685,20082009,82,1676:58,66,27,39,234
8471685,20092010,82,1786:25,81,34,47,259
8471685,20102011,75,1619:03,73,25,48,233
8471685,20112012,82,1749:47,76,25,51,230
8471685,20122013,47,962:31,42,10,32,98
8471685,20132014,82,1712:45,70,29,41,200
8471685,20142015,79,1531:49,64,16,48,134
8471685,20152016,81,1690:12,74,25,49,177
8471685,20162017,76,1578:14,52,12,40,150
8471685,20172018,82,1810:58,92,35,57,200
8471685,20182019,81,1806:50,60,22,38,156
8473453,20082009,6,69:35,3,1,2,10
8473453,20092010,5,45:38,0,0,0,4
8473453,20102011,72,827:09,13,3,10,105
8473453,20112012,72,953:03,7,3,4,103
8473453,20122013,48,729:45,14,5,9,92
8473453,20132014,73,967:47,11,6,5,111
8473453,20142015,73,1029:48,25,9,16,143
8473453,20152016,75,1091:59,16,8,8,167
8473453,20162017,82,1170:24,24,12,12,145
8473453,20172018,68,1035:57,26,14,12,134
8473453,20182019,44,617:00,12,3,9,87
8474131,20172018,18,199:35,4,2,2,20
8474131,20182019,52,581:33,9,4,5,57
8474166,20092010,4,61:38,0,0,0,6
8474166,20102011,60,916:43,16,5,11,74
8474166,20112012,51,750:43,12,6,6,78
8474166,20122013,27,432:37,5,1,4,30
8474166,20132014,61,956:37,22,11,11,79
8474166,20142015,56,1116:07,22,6,16,103
8474166,20152016,78,1649:45,31,10,21,124
8474166,20162017,82,1774:35,39,9,30,144
8474166,20172018,77,1760:25,25,9,16,111
8474166,20182019,60,1281:47,18,4,14,78
8474563,20082009,81,1930:07,27,6,21,126
8474563,20092010,82,2047:57,59,16,43,142
8474563,20102011,76,1948:52,40,11,29,139
8474563,20112012,77,1917:15,36,10,26,168
8474563,20122013,48,1266:56,22,6,16,114
8474563,20132014,78,2005:35,37,10,27,177
8474563,20142015,82,2377:40,46,7,39,219
8474563,20152016,82,2297:28,51,14,37,197
8474563,20162017,82,2225:50,44,12,32,181
8474563,20172018,82,2200:31,60,10,50,205
8474563,20182019,82,2180:48,45,8,37,154
8475160,20102011,76,722:21,14,7,7,69
8475160,20112012,81,761:59,12,5,7,88
8475160,20122013,48,509:06,14,7,7,56
8475160,20132014,71,721:26,8,3,5,74
8475160,20142015,80,859:04,15,6,9,117
8475160,20152016,56,523:35,9,3,6,68
8475160,20162017,73,782:48,12,6,6,122
8475160,20172018,50,527:28,10,6,4,81
8475160,20182019,72,755:04,21,11,10,115
8475726,20122013,10,119:47,5,2,3,20
8475726,20132014,62,802:09,29,12,17,124
8475726,20142015,76,1108:46,49,23,26,200
8475726,20152016,82,1419:39,58,31,27,213
8475726,20162017,63,1044:54,34,16,18,165
8475726,20172018,82,1321:44,47,24,23,251
8475726,20182019,82,1411:25,34,13,21,226
8475762,20152016,14,154:38,2,1,1,14
8475762,20162017,82,1649:31,18,2,16,100
8475762,20172018,78,1621:28,18,1,17,78
8475762,20182019,81,1680:06,14,2,12,75
8476983,20162017,22,338:55,8,0,8,27
8476983,20172018,12,167:39,4,3,1,13
8476983,20182019,33,436:18,5,2,3,33
8477046,20172018,62,1038:35,12,3,9,79
8477046,20182019,44,562:04,7,0,7,35
8477073,20172018,34,394:32,4,1,3,19
8477073,20182019,11,102:49,1,0,1,5
8477960,20162017,25,305:46,6,2,4,32
8477960,20172018,81,1079:49,37,16,21,119
8477960,20182019,81,1174:31,28,12,16,118
8478455,20182019,62,553:36,21,12,9,67
8478911,20182019,25,428:16,6,2,4,34
8479336,20182019,15,224:32,6,5,1,26
8480336,20182019,39,601:50,10,3,7,55
8481481,20182019,1,11:12,0,0,0,1
8478414,20162017,34,424:06,6,3,3,85
8478414,20172018,81,1204:17,36,21,15,210
8478414,20182019,78,1323:52,66,30,36,250
8470613,20032004,36,485:21,6,1,5,34
8470613,20052006,72,1016:29,16,4,12,73
8470613,20062007,77,1216:27,25,7,18,108
8470613,20072008,82,1893:56,43,15,28,158
8470613,20082009,59,1322:45,27,8,19,147
8470613,20092010,47,1051:30,20,3,17,104
8470613,20102011,80,2003:47,46,17,29,170
8470613,20112012,81,1825:39,37,11,26,201
8470613,20122013,30,488:27,20,9,11,81
8470613,20132014,69,1160:08,48,22,26,245
8470613,20142015,82,1964:22,60,17,43,245
8470613,20152016,82,2120:51,75,27,48,353
8470613,20162017,82,2038:44,76,29,47,320
8470613,20172018,82,2069:54,67,12,55,332
8470613,20182019,82,2058:08,83,16,67,300
8471709,20062007,81,1798:00,26,3,23,66
8471709,20072008,82,1772:00,14,2,12,72
8471709,20082009,82,1960:12,36,6,30,104
8471709,20092010,64,1413:49,16,3,13,74
8471709,20102011,80,1669:01,18,4,14,116
8471709,20112012,82,1898:55,23,4,19,119
8471709,20122013,48,999:35,7,3,4,59
8471709,20132014,81,1677:53,24,5,19,138
8471709,20142015,70,1547:49,23,9,14,98
8471709,20152016,67,1549:42,39,8,31,116
8471709,20162017,75,1592:35,28,6,22,144
8471709,20172018,81,1826:26,32,11,21,161
8471709,20182019,72,1515:04,25,3,22,100
8474053,20092010,25,256:29,9,5,4,42
8474053,20102011,79,1408:02,56,32,24,253
8474053,20112012,80,1485:02,65,31,34,245
8474053,20122013,48,868:39,37,21,16,151
8474053,20132014,65,1230:55,54,23,31,233
8474053,20142015,82,1563:56,67,27,40,263
8474053,20152016,52,904:08,36,15,21,137
8474053,20162017,73,1285:14,52,25,27,174
8474053,20172018,78,1446:42,61,34,27,204
8474053,20182019,81,1506:11,70,27,43,204
8474578,20092010,60,1206:48,26,5,21,112
8474578,20102011,75,1763:42,45,13,32,182
8474578,20112012,81,2050:40,78,19,59,261
8474578,20122013,17,461:38,14,6,8,79
8474578,20132014,82,2219:59,74,20,54,257
8474578,20142015,82,2234:55,66,21,45,292
8474578,20152016,82,2375:55,82,16,66,248
8474578,20162017,77,2066:29,71,17,54,218
8474578,20172018,71,1898:34,62,9,53,196
8474578,20182019,53,1297:59,45,3,42,169
8474774,20112012,5,58:58,0,0,0,2
8474774,20122013,28,518:48,7,1,6,16
8474774,20132014,49,843:02,6,2,4,56
8474774,20142015,63,1160:10,8,0,8,64
8474774,20152016,64,1035:03,9,3,6,69
8474774,20162017,15,195:53,3,0,3,6
8474774,20162017,14,209:09,3,0,3,7
8474774,20172018,4,55:57,0,0,0,5
8474774,20182019,20,262:19,2,1,1,14
8475169,20092010,66,923:33,26,14,12,127
8475169,20102011,73,1303:57,43,19,24,234
8475169,20112012,74,1296:16,57,30,27,287
8475169,20122013,48,981:43,33,17,16,190
8475169,20132014,63,1278:13,41,19,22,250
8475169,20142015,37,714:34,22,10,12,126
8475169,20152016,65,1367:25,35,20,15,271
8475169,20162017,70,1344:08,43,28,15,260
8475169,20172018,61,1182:42,40,20,20,227
8475169,20172018,17,344:15,14,9,5,80
8475169,20182019,75,1380:47,56,30,26,268
8475455,20112012,1,19:59,0,0,0,6
8475455,20122013,48,1026:14,8,3,5,75
8475455,20132014,80,1687:28,17,6,11,97
8475455,20142015,20,412:18,1,0,1,16
8475455,20142015,60,1153:23,9,2,7,75
8475455,20152016,76,1268:17,11,2,9,93
8475455,20162017,81,1333:51,10,2,8,86
8475455,20172018,81,1402:54,22,5,17,88
8475455,20182019,82,1454:56,22,1,21,71
8475834,20162017,19,205:28,4,1,3,27
8475834,20172018,32,324:46,7,5,2,25
8475834,20182019,80,1037:01,30,17,13,100
8475841,20162017,1,16:29,0,0,0,1
8475841,20172018,29,464:34,11,3,8,51
8475841,20182019,37,531:38,13,2,11,41
8476624,20142015,60,664:18,12,4,8,68
8476624,20152016,14,143:47,3,0,3,7
8476624,20162017,3,33:55,1,0,1,3
8476624,20172018,47,511:33,14,7,7,57
8476624,20182019,82,902:44,17,7,10,84
8476881,20132014,37,567:09,25,15,10,98
8476881,20142015,82,1193:18,31,13,18,145
8476881,20152016,81,1293:49,46,21,25,202
8476881,20162017,49,843:58,22,10,12,100
8476881,20172018,79,1430:01,46,22,24,175
8476881,20182019,77,1464:31,74,35,39,176
8477380,20162017,6,73:43,2,0,2,17
8477380,20172018,35,332:41,6,4,2,53
8477380,20182019,13,129:00,3,2,1,17
8477922,20142015,53,818:03,24,13,11,100
8477922,20152016,65,879:02,19,10,9,96
8477922,20162017,67,857:39,22,11,11,73
8477922,20172018,71,940:39,19,8,11,76
8477922,20182019,79,908:28,16,12,4,79
8478099,20162017,55,752:19,20,8,12,70
8478099,20172018,77,1105:03,40,11,29,156
8478099,20182019,82,1149:37,56,17,39,130
8478136,20182019,3,29:48,1,0,1,0
8479580,20172018,3,31:40,0,0,0,1
8479580,20182019,8,69:02,0,0,0,6
8480160,20182019,41,623:52,9,1,8,41
8480780,20182019,36,384:34,11,7,4,40
8480965,20182019,27,305:34,8,3,5,42
8476850,20132014,66,1311:28,21,4,17,62
8476850,20142015,12,226:54,3,1,2,8
8476850,20152016,82,1873:23,25,4,21,90
8476850,20162017,60,1099:59,11,2,9,52
8476850,20172018,44,811:12,12,1,11,34
8476850,20182019,56,1200:36,29,1,28,71
8480074,20182019,2,25:32,1,1,0,6
8471273,20062007,6,48:59,0,0,0,9
8471273,20072008,82,1188:59,40,14,26,157
8471273,20082009,82,1364:07,41,13,28,188
8471273,20092010,69,1349:18,44,20,24,165
8471273,20102011,77,1557:28,54,24,30,202
8471273,20112012,77,1253:01,34,10,24,140
8471273,20122013,29,533:46,20,2,18,50
8471273,20132014,76,1426:57,50,16,34,189
8471273,20142015,47,848:53,36,13,23,100
8471273,20152016,75,1407:14,48,17,31,158
8471273,20162017,80,1431:38,41,12,29,115
8471273,20172018,62,951:12,16,6,10,89
8471273,20182019,61,753:41,14,6,8,63
8473422,20072008,45,412:15,9,6,3,44
8473422,20082009,81,1107:51,32,17,15,145
8473422,20092010,61,872:52,26,9,17,83
8473422,20102011,82,1277:19,34,14,20,149
8473422,20112012,82,1200:53,47,15,32,153
8473422,20122013,45,743:36,19,6,13,69
8473422,20132014,70,1124:05,39,18,21,111
8473422,20142015,79,1487:33,73,31,42,182
8473422,20152016,72,1216:12,37,12,25,149
8473422,20162017,79,1455:36,51,26,25,185
8473422,20172018,72,1321:13,33,15,18,137
8473422,20182019,73,1292:23,35,17,18,141
8474062,20112012,5,52:52,1,0,1,2
8474062,20122013,32,409:37,9,4,5,36
8474062,20132014,73,924:52,24,10,14,86
8474062,20142015,68,1109:16,25,8,17,94
8474062,20152016,64,829:12,22,9,13,76
8474062,20162017,81,1118:14,17,7,10,125
8474062,20172018,76,1171:06,41,15,26,113
8474062,20182019,78,845:30,12,3,9,79
8474679,20112012,18,190:43,7,1,6,19
8474679,20122013,22,286:52,6,3,3,46
8474679,20132014,57,960:36,48,28,20,153
8474679,20142015,82,1365:51,54,27,27,195
8474679,20152016,82,1243:58,43,17,26,161
8474679,20162017,76,1325:02,48,12,36,165
8474679,20172018,82,1463:48,40,21,19,213
8474679,20182019,62,1123:27,49,16,33,163
8474679,20182019,19,295:39,11,6,5,41
8474715,20112012,27,415:28,14,7,7,66
8474715,20122013,35,545:31,18,9,9,91
8474715,20132014,79,1247:20,40,21,19,216
8474715,20142015,78,1325:18,40,22,18,212
8474715,20152016,81,1441:39,53,27,26,226
8474715,20162017,82,1482:52,62,35,27,240
8474715,20172018,65,1228:36,46,24,22,231
8474715,20182019,80,1550:14,69,41,28,295
8475233,20112012,31,513:49,10,2,8,34
8475233,20122013,4,52:48,0,0,0,1
8475233,20132014,70,1248:01,15,5,10,63
8475233,20142015,82,1881:24,36,11,25,112
8475233,20152016,65,1506:13,25,4,21,122
8475233,20162017,74,1615:40,23,6,17,135
8475233,20172018,81,1569:47,16,4,12,145
8475233,20182019,82,1618:59,24,8,16,124
8476310,20162017,62,602:50,13,7,6,57
8476310,20172018,53,498:13,8,4,4,50
8476310,20182019,47,422:57,6,4,2,43
8476431,20142015,4,52:41,2,1,1,2
8476431,20142015,17,296:42,2,0,2,15
8476431,20152016,9,118:11,1,0,1,11
8476431,20152016,20,310:54,6,1,5,32
8476431,20162017,31,490:06,11,2,9,38
8476431,20172018,5,79:40,2,0,2,4
8476431,20182019,4,42:37,0,0,0,3
8476432,20132014,72,1013:43,29,16,13,127
8476432,20142015,31,566:22,17,9,8,83
8476432,20152016,82,1345:33,49,30,19,225
8476432,20162017,82,1317:02,34,18,16,211
8476432,20172018,75,1234:36,32,13,19,187
8476432,20182019,77,1313:58,38,16,22,170
8476981,20142015,6,80:42,1,0,1,10
8476981,20152016,12,128:23,4,1,3,11
8476981,20162017,78,937:33,29,17,12,119
8476981,20172018,63,1136:23,30,19,11,188
8476981,20182019,82,1395:56,47,27,20,230
8477416,20152016,12,191:43,8,4,4,25
8477416,20162017,26,366:20,13,6,7,55
8477416,20172018,82,1171:58,40,11,29,163
8477416,20182019,77,950:03,36,23,13,161
8477495,20132014,77,1510:46,25,6,19,100
8477495,20142015,82,1630:24,27,8,19,123
8477495,20152016,40,785:42,11,1,10,74
8477495,20152016,41,1002:30,20,2,18,83
8477495,20162017,75,1755:15,42,12,30,152
8477495,20172018,78,1918:57,57,16,41,249
8477495,20182019,75,1936:42,46,9,37,184
8477505,20142015,68,1062:28,20,4,16,85
8477505,20152016,69,1094:23,40,8,32,97
8477505,20162017,80,1470:12,59,13,46,109
8477505,20172018,66,1196:40,35,8,27,74
8477505,20182019,75,1130:48,25,2,23,64
8478460,20162017,78,1631:04,47,11,36,188
8478460,20172018,77,1738:21,37,16,21,207
8478460,20182019,82,1877:46,44,11,33,168
8478541,20152016,4,28:35,0,0,0,3
8478541,20162017,10,91:16,2,1,1,8
8478541,20172018,33,276:17,6,3,3,31
8478541,20182019,44,417:02,7,4,3,52
8478567,20152016,8,138:50,0,0,0,3
8478567,20172018,11,135:59,4,0,4,12
8478567,20182019,25,336:38,5,0,5,16
8478906,20162017,66,872:02,7,2,5,66
8478906,20172018,61,977:44,23,7,16,79
8478906,20182019,80,1414:23,21,5,16,99
8479400,20172018,82,1364:02,48,20,28,165
8479400,20182019,82,1452:40,61,27,34,174
8480762,20172018,1,11:21,0,0,0,2
8480762,20182019,13,153:50,0,0,0,18
8469459,20052006,64,850:22,21,6,15,96
8469459,20062007,82,1433:02,54,20,34,162
8469459,20072008,57,1190:47,42,11,31,144
8469459,20082009,79,1697:23,67,20,47,236
8469459,20092010,80,1659:30,71,22,49,246
8469459,20102011,71,1383:53,62,17,45,191
8469459,20112012,55,1174:15,44,12,32,129
8469459,20122013,48,1012:39,37,11,26,127
8469459,20132014,65,1360:41,54,11,43,147
8469459,20142015,80,1541:38,48,14,34,179
8469459,20152016,82,1634:11,56,17,39,141
8469459,20162017,80,1529:13,58,18,40,139
8469459,20172018,82,1515:57,45,14,31,170
8469459,20182019,48,878:16,29,8,21,89
8476856,20132014,13,161:50,2,1,1,12
8476856,20142015,58,870:36,16,8,8,86
8476856,20152016,81,1364:05,26,10,16,152
8476856,20162017,76,1544:46,34,11,23,131
8476856,20172018,82,1952:49,50,14,36,176
8476856,20182019,32,748:02,22,12,10,93
8477987,20172018,12,176:21,9,5,4,24
8477987,20182019,34,425:12,9,6,3,75
8477987,20182019,22,341:56,16,4,12,64
8478413,20172018,6,68:39,1,0,1,4
8478413,20182019,81,1103:55,24,12,12,109
8479316,20172018,19,246:35,4,2,2,32
8479316,20182019,49,778:23,17,6,11,88
8470595,20032004,81,1349:45,31,11,20,164
8470595,20052006,82,1610:50,100,45,55,279
8470595,20062007,82,1650:15,70,30,40,288
8470595,20072008,82,1774:03,82,38,44,310
8470595,20082009,82,1725:49,75,40,35,372
8470595,20092010,70,1449:42,70,29,41,277
8470595,20102011,81,1777:06,76,33,43,296
8470595,20112012,82,1766:53,70,24,46,262
8470595,20122013,48,1007:48,53,18,35,152
8470595,20132014,79,1602:42,61,21,40,230
8470595,20142015,77,1451:18,54,23,31,244
8470595,20152016,63,1215:01,33,10,23,159
8470595,20152016,20,325:05,6,3,3,40
8470595,20162017,82,1525:48,65,28,37,211
8470595,20172018,82,1460:35,76,42,34,241
8470595,20182019,81,1468:09,52,22,30,215
8470600,20052006,71,1232:11,16,1,15,84
8470600,20062007,82,1652:24,24,8,16,87
8470600,20072008,76,1564:14,31,7,24,138
8470600,20082009,82,1989:28,45,7,38,143
8470600,20092010,82,1966:02,37,4,33,125
8470600,20102011,70,1764:06,39,4,35,115
8470600,20112012,79,2093:55,46,7,39,134
8470600,20122013,48,1309:25,32,4,28,91
8470600,20132014,82,2411:54,43,8,35,150
8470600,20142015,77,2237:35,38,2,36,150
8470600,20152016,82,2344:37,51,8,43,188
8470600,20162017,82,2207:49,40,9,31,164
8470600,20172018,78,2088:38,51,6,45,149
8470600,20182019,82,2188:45,47,7,40,136
8470610,20052006,81,1063:58,32,14,18,133
8470610,20062007,82,1437:56,62,31,31,247
8470610,20072008,81,1462:45,65,32,33,266
8470610,20082009,82,1538:06,94,45,49,364
8470610,20092010,81,1601:45,82,38,44,347
8470610,20102011,13,258:09,6,3,3,49
8470610,20112012,82,1761:47,69,31,38,293
8470610,20122013,48,992:00,38,18,20,182
8470610,20132014,67,1368:33,56,29,27,245
8470610,20142015,74,1419:57,62,33,29,259
8470610,20152016,70,1350:26,53,25,28,234
8470610,20162017,69,1202:36,42,19,23,194
8470610,20172018,42,717:29,24,15,9,119
8470610,20182019,74,1381:27,61,28,33,229
8474688,20122013,3,28:48,0,0,0,0
8474688,20142015,17,215:07,0,0,0,10
8474688,20152016,38,636:27,7,1,6,32
8474688,20162017,24,345:06,6,1,5,28
8474688,20162017,12,210:06,3,0,3,14
8474688,20172018,73,1431:58,13,1,12,100
8474688,20182019,80,1369:39,7,1,6,100
8474716,20102011,53,798:49,12,4,8,38
8474716,20112012,70,1511:57,23,3,20,92
8474716,20122013,39,840:12,15,5,10,67
8474716,20132014,67,1516:57,26,5,21,91
8474716,20142015,66,1493:06,25,9,16,128
8474716,20152016,77,1746:15,29,11,18,122
8474716,20162017,76,1826:31,38,10,28,144
8474716,20172018,61,1497:17,37,9,28,110
8474716,20182019,82,1979:52,43,14,29,152
8475220,20112012,14,221:25,13,6,7,23
8475220,20122013,47,640:29,18,5,13,55
8475220,20132014,74,1114:37,19,7,12,79
8475220,20142015,57,924:50,20,8,12,66
8475220,20152016,75,988:50,23,10,13,81
8475220,20162017,80,1237:44,23,13,10,97
8475220,20172018,77,836:27,23,8,15,79
8475220,20182019,82,981:33,19,7,12,91
8475692,20102011,42,595:14,23,6,17,74
8475692,20112012,10,100:26,3,2,1,10
8475692,20122013,15,246:22,8,3,5,27
8475692,20132014,77,1319:45,59,19,40,170
8475692,20142015,78,1346:12,49,15,34,154
8475692,20152016,81,1496:36,61,26,35,166
8475692,20162017,80,1506:18,59,15,44,189
8475692,20172018,80,1513:56,53,16,37,178
8475692,20182019,46,920:54,37,11,26,99
8475692,20182019,2,31:58,3,1,2,5
8475722,20112012,6,66:09,2,0,2,10
8475722,20122013,20,225:18,5,4,1,34
8475722,20132014,21,272:44,5,4,1,40
8475722,20142015,51,768:02,26,21,5,124
8475722,20152016,71,1106:07,23,13,10,158
8475722,20162017,79,1207:35,47,22,25,172
8475722,20172018,82,1390:48,64,33,31,222
8475722,20182019,81,1383:27,42,21,21,214
8476372,20172018,22,319:46,4,0,4,17
8476372,20182019,71,875:38,7,2,5,67
8476437,20142015,80,1306:56,33,11,22,172
8476437,20152016,80,1358:39,48,21,27,160
8476437,20162017,82,1418:08,45,16,29,186
8476437,20172018,71,1092:03,31,14,17,126
8476437,20182019,26,312:46,6,1,5,25
8476437,20182019,23,280:19,3,2,1,30
8476463,20122013,45,1044:35,11,2,9,51
8476463,20132014,79,1888:12,19,8,11,74
8476463,20142015,71,1716:18,17,3,14,95
8476463,20152016,68,1388:31,7,2,5,58
8476463,20162017,68,1330:38,25,3,22,85
8476463,20172018,73,1577:07,21,6,15,77
8476463,20182019,82,1684:33,18,4,14,111
8476806,20112012,5,69:17,1,0,1,13
8476806,20132014,63,821:08,19,4,15,113
8476806,20142015,52,551:33,9,3,6,74
8476806,20152016,78,1042:11,22,8,14,140
8476806,20162017,64,663:44,6,3,3,67
8476806,20172018,24,224:52,4,1,3,18
8476806,20172018,23,201:28,3,1,2,22
8476806,20182019,56,513:30,8,3,5,56
8477451,20142015,5,41:26,0,0,0,8
8477451,20152016,3,27:43,1,0,1,3
8477451,20162017,76,970:18,31,19,12,170
8477451,20172018,57,729:49,25,8,17,96
8477451,20172018,21,289:02,6,3,3,33
8477451,20182019,64,859:57,20,10,10,113
8477451,20182019,19,228:50,6,2,4,32
8477942,20142015,1,11:25,0,0,0,3
8477942,20152016,5,65:46,1,1,0,11
8477942,20162017,54,729:40,16,11,5,114
8477942,20172018,80,1211:49,48,23,25,187
8477942,20182019,64,962:59,32,10,22,131
8477942,20182019,19,335:03,7,3,4,43
8478493,20162017,15,159:11,7,3,4,15
8478493,20172018,75,958:23,16,6,10,124
8478493,20182019,58,783:27,14,7,7,111
8481477,20182019,2,25:34,0,0,0,7
8477429,20142015,1,13:16,1,0,1,4
8477429,20152016,77,616:15,13,7,6,54
8477429,20162017,64,789:58,17,9,8,77
8477429,20172018,82,1126:09,28,9,19,96
8477429,20182019,69,839:04,25,11,14,82
8470834,20052006,25,433:06,5,3,2,45
8470834,20062007,9,155:45,3,1,2,18
8470834,20072008,67,1140:57,36,19,17,163
8470834,20082009,77,1145:13,31,15,16,202
8470834,20092010,82,1346:28,34,17,17,211
8470834,20102011,81,1887:40,53,20,33,347
8470834,20112012,66,1591:36,53,12,41,223
8470834,20122013,43,1049:20,28,8,20,142
8470834,20132014,78,1800:42,56,20,36,256
8470834,20142015,69,1565:28,45,18,27,209
8470834,20152016,81,2041:27,53,19,34,247
8470834,20162017,80,2195:34,52,13,39,241
8470834,20172018,69,1679:23,45,8,37,193
8470834,20182019,42,1023:04,31,4,27,115
8471218,20082009,81,1109:00,45,21,24,150
8471218,20092010,82,1294:37,38,18,20,159
8471218,20102011,58,881:54,27,11,16,101
8471218,20102011,23,434:08,17,7,10,78
8471218,20112012,80,1526:02,64,17,47,208
8471218,20122013,48,902:25,41,19,22,129
8471218,20132014,82,1532:28,69,28,41,225
8471218,20142015,79,1553:16,61,26,35,244
8471218,20152016,82,1622:34,78,26,52,256
8471218,20162017,82,1651:39,74,26,48,259
8471218,20172018,81,1640:47,91,23,68,246
8471218,20182019,82,1698:12,91,20,71,231
8473412,20072008,48,749:15,16,6,10,76
8473412,20082009,79,1336:46,51,31,20,172
8473412,20092010,79,1244:15,34,13,21,165
8473412,20102011,76,1402:39,48,18,30,158
8473412,20112012,74,1496:06,46,24,22,162
8473412,20122013,48,950:21,32,7,25,84
8473412,20132014,82,1640:18,64,23,41,170
8473412,20142015,70,1394:22,52,24,28,148
8473412,20152016,57,1117:00,42,17,25,127
8473412,20162017,59,1035:52,47,21,26,119
8473412,20172018,82,1388:34,43,16,27,129
8473412,20182019,82,1298:17,41,15,26,126
8473618,20092010,21,238:22,9,4,5,27
8473618,20102011,35,415:52,14,7,7,41
8473618,20112012,64,769:42,30,16,14,60
8473618,20122013,39,455:02,17,6,11,47
8473618,20132014,69,956:52,43,18,25,120
8473618,20142015,62,1007:51,41,18,23,129
8473618,20152016,71,1174:59,41,9,32,133
8473618,20162017,65,1058:45,45,13,32,134
8473618,20172018,70,1012:05,39,17,22,139
8473618,20182019,82,1003:02,30,15,15,95
8475179,20092010,68,1219:40,16,3,13,87
8475179,20102011,72,1436:26,26,6,20,83
8475179,20112012,58,1267:38,28,4,24,104
8475179,20122013,34,713:12,10,3,7,52
8475179,20132014,81,1757:09,19,8,11,127
8475179,20142015,73,1555:44,22,3,19,83
8475179,20152016,74,1556:33,17,1,16,99
8475179,20162017,47,1029:26,5,2,3,42
8475179,20172018,62,1058:28,11,3,8,48
8475179,20182019,57,892:49,6,0,6,40
8475868,20142015,7,82:27,0,0,0,2
8475868,20152016,28,339:45,6,1,5,19
8475868,20162017,29,342:18,7,0,7,17
8475868,20172018,32,430:04,3,1,2,25
8475868,20182019,18,192:00,3,0,3,15
